组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
2ab656d022614390ac5b529d965f0e60,10371304,临沂市河东区烟草专卖局,临沂市河东区局,371312,370000
6171fb5956214000b78ffa23d674722b,10371301,临沂市烟草专卖局,临沂市局,371300,370000
87b4dc4136e24baca98f0e54a709551e,10371308,临沂市罗庄区烟草专卖局,临沂市罗庄区局,371311,370000
9390d0608c7b4bfc9941565619f0c4df,10533505,临沧市临翔区烟草专卖局,临沧市临翔区局,530900,530000
ad3b2da68df746ae9eeb3d46e4df078d,11533503,临沧市烟草公司临翔分公司,临沧市烟草公司临翔分公司,530900,530000
ad90d02a3ff040ed9e2463b0d154e591,11533505,临沧市烟草公司云县分公司,临沧市烟草公司云县分公司,530900,530000
6c01179a38134d3f9d51240ce9d33668,11533502,临沧市烟草公司凤庆分公司,临沧市烟草公司凤庆分公司,530900,530000
24186158c5f143bca627105dd9f96c45,11533509,临沧市烟草公司双江分公司,临沧市烟草公司双江分公司,530900,530000
08d71ecae8174e079316233b7acbed30,11533504,临沧市烟草公司永德分公司,临沧市烟草公司永德分公司,530900,530000
d0cb32fb22eb42e2ad089957f7aaedd3,11533507,临沧市烟草公司沧源分公司,临沧市烟草公司沧源分公司,530900,530000
34e0df67e6484eacb50d042a3be2818b,11533506,临沧市烟草公司耿马分公司,临沧市烟草公司耿马分公司,530900,530000
e944fb463de94b83851864f4f3c87749,11533508,临沧市烟草公司镇康分公司,临沧市烟草公司镇康分公司,530900,530000
abd7b526c86543f3ac3ad0cbd4e931c3,10371307,临沭县烟草专卖局,临沭县局,371300,370000
1b06134087704247871e081f0e37bda8,10341202,临泉县烟草专卖局,临泉县局,341221,340000
b39622e0e8454c29ac0e980383072b92,11341202,临泉县烟草公司,临泉县烟草公司,341200,340000
90a7daf6d48f449aa5f8e25aad40f626,10331003,临海市烟草专卖局,浙江省临海市局,331000,330000
64630916fca141ccb97213395478ae66,12371501,临清卷烟厂,临清卷烟厂,371500,370000
cf9d662880b94b52b447b1964f618871,10371507,临清市烟草专卖局,临清市局,371581,370000
a8bba1f36f1445f48bdf3dfdadd2c143,10130412,临漳县烟草专卖局,临漳县局,130423,130000
5fcc0b5c95df460a81fea08f2ffadb87,10623006,临潭县烟草专卖局,甘南州临潭县局,623021,620000
582c2b9085084a968fd5aabbdf5845d6,10610114,临潼区烟草专卖局,临潼区烟草专卖局,610115,610000
e1f7263cee754ebfabcee7295b9a8623,10430706,临澧县烟草专卖局,临澧县局,430724,430000
6cbbc926ca1142ca97a4a97336e15152,10140805,临猗县烟草专卖局,临猗县局,140821,140000
faea206eeab94764bcaddc42d2dc212a,10130518,临西县烟草专卖局,临西县局,130535,130000
de7001f1facb459790a2da9a38a73534,10371403,临邑县烟草专卖局,临邑县局,371424,370000
96b9ee15eb8842db95eb76bc1b07b8f1,10411102,临颍县烟草专卖局,临颍县局,411122,410000
8fad136eb50447deb6c2d03fd7154fea,14411101,临颍县烟草公司复烤厂,临颍县烟草公司复烤厂,411122,410000
5b6b29c05d91406d98c704caad57edd7,10469009,临高县烟草专卖局,临高县局,469028,460000
684998239be74a07a6eae95d943698e8,10330704,义乌市烟草专卖局,浙江省义乌市局,330700,330000
edb25473269942aca4ebcbea82e3ffbb,10210705,义县烟草专卖局,义县局,210727,210000
f6966ea89a004263ad60ac01f53851f7,10411207,义马市烟草专卖局,义马市局,411281,410000
690267253d0b437581bcb48702cccee3,10210601,丹东市烟草专卖局,丹东市局,210600,210000
f3328af895f841429e53f139fd1accf7,14210601,丹东辽东烟草发展有限责任公司,丹东辽东烟草发展有限责任公司,210000,210000
92df9615825a4efa853dcfcdc27cc1e8,10611006,丹凤县烟草专卖局,丹凤县局,611022,610000
5ac3d3ff2ca44ca9a1efb2a91596f604,10513317,丹巴县烟草专卖局,丹巴县局,513323,510000
73c0b29f24f54f67827fee4126ab1c52,10321103,丹徒县烟草专卖局,丹徒县局,321112,320000
617a30f1e19d4d7eaaefe58b82ad74c1,10420302,丹江口市烟草专卖局,丹江口市局,420381,420000
fbd4cb2cc25042c38150ae57c7074465,11420302,丹江口市烟草公司,丹江口市烟草公司,420300,420000
a6864fadaf004c27a5f46c9e8de82fb6,10321102,丹阳市烟草专卖局,丹阳市局,321181,320000
70571496211a40449354712d96a4de8e,10632606,久治县烟草专卖局,久治县局,632625,630000
06d040a3ea814b08afe5245b557b87a6,11632606,久治县烟草公司,久治县烟草公司,632600,630000
66ad294f83f04e4d839767afd4291447,10652908,乌什县烟草专卖局,乌什县局,652927,650000
d038cd3f81604993bad7863750b0a522,10632808,乌兰县烟草专卖局,乌兰县局,632821,630000
a46503c4c124433abb07eb5bf7101866,11632807,乌兰县烟草公司,乌兰县烟草公司,632800,630000
eb60158dddad4e33a34586859951c9df,11152602,乌兰察布烟草分公司丰镇市卷烟营销部,丰镇市烟草公司,150900,150000
6792c479ab4f40719ca2775fd08407dc,11152606,乌兰察布烟草分公司兴和县卷烟营销部,兴和县烟草公司,150900,150000
acef3cf9a7834f90822f51fba7bda8fd,11152607,乌兰察布烟草分公司凉城县卷烟营销部,凉城县烟草公司,150900,150000
dcbb226eeab44b79a24db6f167291be1,11152604,乌兰察布烟草分公司化德县卷烟营销部,化德县烟草公司,150900,150000
63b470855933402f9a89d40920e54e8a,11152603,乌兰察布烟草分公司卓资县卷烟营销部,卓资县烟草公司,150900,150000
624a797e6c6d4444a8cdaccdfda2ddbe,11152605,乌兰察布烟草分公司商都县卷烟营销部,商都县烟草公司,150900,150000
8730e524dcea4262b46c2bf979b4124c,11152611,乌兰察布烟草分公司四字王旗卷烟营销部,四子王旗烟草公司,150900,150000
2c448c941d304156aa1a24594534230a,11152609,乌兰察布烟草分公司察哈尔右翼中旗卷烟营销部,察哈尔右翼中旗烟草公司,150900,150000
3b82c1c9288d46c5bb391ec3173e9cab,11152608,乌兰察布烟草分公司察哈尔右翼前旗卷烟营销部,察哈尔右翼前旗烟草公司,150900,150000
655ee448db8a4944bfc95407513b8eec,11152610,乌兰察布烟草分公司察哈尔右翼后旗卷烟营销部,察哈尔右翼后旗烟草公司,150800,150000
0b51db3de4124034bd8f682278c1afa5,10650203,乌尔禾区烟草专卖局,乌尔禾区局,650205,650000
97855ac9710e40839d94bfdfb9f6af71,10654202,乌苏市烟草专卖局,乌苏市局,654202,650000
48ca16db00d448cea3fdf35dae9d40dc,10650101,乌鲁木齐市烟草专卖局,乌鲁木齐市局,650100,650000
c7d4eaa1f251456b985e3066c36d3b1c,10451010,乐业县烟草专卖局,乐业县局,451028,450000
93c8de547ed74e3e91b20886c5c22115,11451010,乐业县烟草公司,乐业县烟草公司,451000,450000
5603d946eab14617ba1c674ee09776bd,10469008,乐东黎族自治县烟草专卖局,乐东黎族自治县局,469033,460000
2de24ec8d6fc4c619cc4e3efcb66098d,10130210,乐亭县烟草专卖局,乐亭县局,130225,130000
5b02872bac1f49c985490a46c768edb2,11361006,乐安县烟草公司,乐安县烟草公司,361000,360000
a0636b227a46450ea0445df5de94a4b7,10511104,乐山市五通桥区烟草专卖局,五通桥区局,511100,510000
83aa4b6a1d88477fb2b07f602700b082,10511112,乐山市烟草专卖分局金口河区分局,金口河区分局,511100,510000
0ad20f2b8b224b8c92a66d3e0f3489ed,10511101,乐山市烟草专卖局,乐山市局,511100,510000
76cbf1bf332c4189a4a53b70061a0292,10511102,乐山市烟草专卖局市中区分局,市中区分局,511100,510000
ec183e6cb4614be985a3cca077756c15,10511108,乐山市烟草专卖局沙湾区分局,沙湾区分局,511100,510000
d87156d75c774679b54614093d3c2570,10360201,乐平市烟草专卖局,乐平市局,360281,360000
0a16dd3dc5634d0797aa749cd0090a5a,10440203,乐昌市烟草专卖局,乐昌市局,440281,440000
652c4bf21c8f478c8fca84ba164b624b,10330303,乐清市烟草专卖局,浙江省乐清市局,330300,330000
2c1d7d44cc3a4d1a80570874fbbfe98a,10632107,乐都区烟草专卖局,乐都区烟草专卖局,632100,630000
512d51aa6bb547ca81cafc9a94d99ce8,10371402,乐陵市烟草专卖局,乐陵市局,371481,370000
2db7e897e8bf401093d937ab19ee35da,10220106,九台市烟草专卖局,九台市局,220181,220000
83067849900743c4a3544b00db7199c6,11360403,九江县烟草公司,九江县烟草公司,360400,360000
0828201aa31e468a9a2f2c5900359dd6,10513316,九龙县烟草专卖局,九龙县局,513324,510000
a71ca28d52544790bb23e68679654b84,10371003,乳山市烟草专卖局,乳山市局,371083,370000
85c41ad0bc2a4a5bb5cf19590ad5bf1d,10440206,乳源县烟草专卖局,乳源县局,440232,440000
a24e3006507147bba133f637e3b58a1a,10610404,乾县烟草专卖局,乾县局,610424,610000
ea245314d4f54bc380e667e5865645e8,10220705,乾安县烟草专卖局,乾安县局,220723,220000
c48a16454e484bc58d6890d532eebad9,10210110,于洪区烟草专卖局,于洪区局,210114,210000
7b43c18b20f849b480a126e910f3d5cc,10653207,于田县烟草专卖局,于田县局,653226,650000
0d65efab2dac48c1bfd18d58a9d815b2,11360712,于都县烟草公司,于都县烟草公司,360700,360000
fe94bccefe674ab39e83db6f20f9634e,99530104,云南中烟再造烟叶有限责任公司,再造烟叶公司,530100,530000
978d369429d341a5af94ee3192bd44ea,20530001,云南中烟工业有限责任公司,云南中烟工业有限责任公司,530000,530000
415553b46c204528b4c9909c2433567a,15530002,云南中烟新材料科技有限公司,云南中烟新材料公司,530100,530000
b01e400d897042b698bd109dbb8e732a,21530001,云南中烟物资（集团）有限责任公司,云南中烟物资公司,530000,530000
8d9bee634aec4a8fb7fcf9516ec740e3,99530106,云南中维酒店管理有限责任公司,云南中维酒店管理公司,530100,530000
4e0f4cf6bd4342fe97ade2e9159b2695,99530107,云南云辉货运有限公司,云南云辉货运公司,530100,530000
e114cd736c6f4eb8935da6bfac2558fc,99530105,云南华叶投资有限责任公司,华叶投资公司,530100,530000
c0c398af72a44d0c85f11a48654ce60c,99530403,云南合和（集团）股份有限公司,云南合和公司,530400,530000
c982cce1b979476d8e7fb01a98f1f9d0,19530301,云南曲靖烟叶有限责任公司,云南曲靖烟叶有限责任公司,530300,530000
b821e8ff67e741159860461dffc0ad07,14530103,云南烟叶复烤有限责任公司,云南烟叶复烤有限责任公司,530100,530000
8eb779021f21484a82d9743c1e9f1676,14530501,云南烟叶复烤有限责任公司保山复烤厂,云南烟叶复烤公司保山复烤厂,530500,530000
583e65880e8f4f158e4a516bf1255cc2,14532901,云南烟叶复烤有限责任公司大理复烤厂,云南烟叶复烤公司大理复烤厂,532900,530000
6c0e3464d6e048b488b016992b066519,14530304,云南烟叶复烤有限责任公司宣威复烤厂,云南烟叶复烤公司宣威复烤厂,530300,530000
174cdb88c9f14f6a875f8e99965a7e17,14530301,云南烟叶复烤有限责任公司师宗复烤厂,云南烟叶复烤公司师宗复烤厂,530300,530000
7a98c602bb344fe58610299270fc326a,14532601,云南烟叶复烤有限责任公司文山复烤厂,云南烟叶复烤公司文山复烤厂,532600,530000
4dbd3580535546edbba785fad80e1d3e,14532301,云南烟叶复烤有限责任公司楚雄复烤厂,云南烟叶复烤公司楚雄复烤厂,532300,530000
03ebe27304474a68bccd302f89ae4a95,14532501,云南烟叶复烤有限责任公司泸西复烤厂,云南烟叶复烤公司泸西复烤厂,532527,530000
6cc1f74786934062b5d76fcc42bb0ceb,14530101,云南烟叶复烤有限责任公司石林复烤厂,云南烟叶复烤公司石林复烤厂,530126,530000
aa8e0e4b85444f20b1453186b4499c86,14530303,云南烟叶复烤有限责任公司陆良复烤厂,云南烟叶复烤公司陆良复烤厂,530300,530000
49919ad01fb9422d911b8771871aa2b7,14530305,云南烟叶复烤有限责任公司麒麟复烤厂,云南烟叶复烤公司麒麟复烤厂,530300,530000
e35ab61332a54cd1ab78e598cb4c075d,19530501,云南烟草保山香料烟有限责任公司,云南烟草保山香料烟公司,530500,530000
fbd7897333594e30b674d9c5f0cd83d8,99530101,云南烟草兴云投资股份有限公司,云南烟草兴云投资股份有限公司,530100,530000
07be6f8102ca4a9e8e9bae350f2adf35,18530102,云南烟草国际有限公司,云南烟草国际有限公司,530100,530000
74148cadebcc4bff8fee889a306777ce,19532901,云南烟草宾川白肋烟有限责任公司,宾川白肋烟有限责任公司,532900,530000
9d5ff159aa5c4086ad730135b6c4f46f,17530001,云南烟草科学研究院,云南烟草科学研究院,530000,530000
fd75357a23094f568e557bf3b570877f,10530701,云南省丽江市烟草专卖局,云南省丽江市局,530700,530000
e6d12ff758f64c1aa1df8215be668668,10533501,云南省临沧市烟草专卖局,云南省临沧市局,533501,530000
f7b61efd65fb4da993ad6640c0149f1b,10533506,云南省云县烟草专卖局,云南省云县局,530922,530000
f9f328cc66f64ab081283b24aa8c7b9a,10532912,云南省云龙县烟草专卖局,云南省云龙县局,532929,530000
135d1d62bcb647c28b2c7387bf02b304,10530303,云南省会泽县烟草专卖局,云南省会泽县局,530326,530000
81dd9fa423a14696926e629758b10ed6,10530505,云南省保山市施甸县烟草专卖局,云南省保山市施甸县局,530521,530000
79c84d322a334508ba6b0518e6517644,10530501,云南省保山市烟草专卖局,云南省保山市局,530500,530000
a5cbfffeb81c4cdea82d9af3d3b04b16,10530504,云南省保山市隆阳区烟草专卖局,云南省保山市隆阳区局,530502,530000
99cf48d4d55c4952ac161eff0e6d8161,10530410,云南省元江县烟草专卖局,云南省元江县局,530428,530000
b97ee6671643408a8d0e5ffabb58b743,10532311,云南省元谋县烟草专卖局,云南省元谋县局,532328,530000
0556690cfd9140ae9d8715f6b06ca470,10533503,云南省凤庆县烟草专卖局,云南省凤庆县局,530921,530000
0f666590c2b743e589cc57b21f1087ae,10532905,云南省剑川县烟草专卖局,云南省剑川县局,532931,530000
a4bdcd71520e4d17a59022a3e1fd308b,10530405,云南省华宁县烟草专卖局,云南省华宁县局,530424,530000
e0ec811ba55146afacb884e0d8954bd7,10532306,云南省南华县烟草专卖局,云南省南华县局,532324,530000
7b9a8cfab5ae4e209c194bc882442214,10532907,云南省南涧县烟草专卖局,云南省南涧县局,532926,530000
78dedb3e3e564d519b5c5b8cfd9765b5,99530103,云南省卷烟烤烟交易市场,云南省卷烟烤烟交易市场,530100,530000
9c12e50d3a6d4bac947302b625cb1dad,10532307,云南省双柏县烟草专卖局,云南省双柏县局,532322,530000
3816dde5198a41c5a55b164406644b59,10533507,云南省双江拉祜族佤族布朗族傣族自治县烟草专卖局,云南省双江拉祜族佤族布朗族傣族自治县,530900,530000
43750b5259124e9ba2cf0474901c7229,10530603,云南省大关县烟草专卖局,云南省大关县局,530624,530000
9113c33227b949bd86a4b938e34607cb,10532303,云南省大姚县烟草专卖局,云南省大姚县局,532326,530000
25d23f84788c46e1a5fb83a35f9a3402,10532901,云南省大理州烟草专卖局,云南省大理州局,532901,530000
f09e059b328043fc921bab99dfa4c61e,10532902,云南省大理市烟草专卖局,云南省大理市局,532901,530000
36c74705754d47448dbd380510f10271,10532309,云南省姚安县烟草专卖局,云南省姚安县局,532325,530000
cc1df8462e4e4d41b7620edc79341500,10530608,云南省威信县烟草专卖局,云南省威信县局,530629,530000
3f8c48d6a7bc4766b52e209d906a80a3,10530102,云南省安宁市烟草专卖局,安宁市局,530181,530000
5a4ee44b3cc14c8dbefe51ef27f8bee0,10530309,云南省宣威市烟草专卖局,云南省宣威市局,530381,530000
4b2ef8ebb2e2478e81e90393298f0818,10532913,云南省宾川县烟草专卖局,云南省宾川县局,532924,530000
5208cf16a7004c8c88c0951fd7f6da9a,10532602,云南省富宁县烟草专卖局,云南省富宁县局,532628,530000
74a7d9a7bbaa4647aef9ed9a0bc02a38,10530302,云南省富源县烟草专卖局,云南省富源县局,530325,530000
201eee49fcc042418fccd386b2ac1965,10530403,云南省峨山县烟草专卖局,云南省峨山县局,530426,530000
ab50becd566c4842b9017e7df4f86ff2,10532908,云南省巍山县烟草专卖局,云南省巍山县局,532927,530000
65376f72be944fe3995f5f1c33036104,10530605,云南省巧家县烟草专卖局,云南省巧家县局,530622,530000
29777d14b3504c78b1d7de3852c09583,10530308,云南省师宗县烟草专卖局,云南省师宗县局,530323,530000
a3a369256aef43d28acc157adf477b02,10532603,云南省广南县烟草专卖局,云南省广南县局,532627,530000
1161ba7eee9b4fa791276bd7a18c20b5,10532906,云南省弥渡县烟草专卖局,云南省弥渡县局,532925,530000
bf3cd37ec9554f80b66cc6ca264412ac,10530610,云南省彝良县烟草专卖局,云南省彝良县局,530628,530000
f26f579c2fbe4fed98c0ad135fb9c20b,10533101,云南省德宏州烟草专卖局,云南省德宏州局,533101,530000
12e0654d9ecd42a3ab0a79a423282943,10532607,云南省文山县烟草专卖局,云南省文山县局,532621,530000
115ecaf1583d4ded93391f4dbf94320a,10532601,云南省文山州烟草专卖局,云南省文山州局,532601,530000
a8f480bd72c1473c89418546ebbe9c3b,10530408,云南省新平县烟草专卖局,云南省新平县局,530427,530000
48d41dc1e10f42faa3fd69e293ab7d31,10530502,云南省昌宁县烟草专卖局,云南省昌宁县局,530524,530000
0548b36fd5b149b48b0be506da19e7b3,10530409,云南省易门县烟草专卖局,云南省易门县局,530425,530000
