论文里的名字,组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
山东滨州烟草有限公司沾化营销部,7167ac3032914effb54937598e9b630b,11371601,山东滨州烟草有限公司,山东滨州烟草有限公司,371600,370000
山东滨州烟草有限公司滨城营销部,7167ac3032914effb54937598e9b630b,11371601,山东滨州烟草有限公司,山东滨州烟草有限公司,371600,370000
山东潍坊市烟草专卖局,f78024dcbf10465db0df9d394e98c11e,10370701,潍坊市烟草专卖局,潍坊市局,370700,370000
山东潍坊烟草临朐分公司,bd09c71213dd48258dd0a67ef693f381,11370706,山东潍坊烟草有限公司临朐分公司,山东潍坊烟草临朐分公司,370700,370000
山东潍坊烟草有限公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司临朐分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司临朐分公司政工科,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司临朐县分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司坊子营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司奎文营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司安丘分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司审计科,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司寒亭营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司寿光营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司昌乐分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司昌邑营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司潍城营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司烟叶生产基础设施建设办公室,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司离退休人员管理科,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司综合计划科,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司营销部,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司诸城分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司诸诚分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司财务科,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司青州分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司高密分公司,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司高密分公司，山东 高密 261500,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草有限公司，潍坊 261000,b8e5b35a34ed408c9873a402a2cd3d8d,11370701,山东潍坊烟草有限公司,山东潍坊烟草有限公司,370700,370000
山东潍坊烟草诸城分公司,a71cd138dd4e43d1bcdcc263d81eabff,11370710,山东潍坊烟草有限公司诸城分公司,山东潍坊烟草诸城分公司,370700,370000
山东烟台烟草有限公司,4860b37dba12429f889e3f823ccbf184,11370601,山东烟台烟草有限公司,山东烟台烟草有限公司,370600,370000
山东烟草费县局（分公司）,4e3b5e51553d4a2fa26c8c792841006a,10520109,贵阳市烟草专卖局修文县烟草专卖局,贵阳市局修文县局,520123,520000
山东瑞博斯烟草有限公司,4b754e1a652f49ff91588d6c0219a2d2,99371301,山东瑞博斯烟草有限公司,山东瑞博斯烟草有限公司,371300,370000
山东瑞博斯烟草有限公司产品部,4b754e1a652f49ff91588d6c0219a2d2,99371301,山东瑞博斯烟草有限公司,山东瑞博斯烟草有限公司,371300,370000
山东瑞博斯烟草有限公司技术中心,4b754e1a652f49ff91588d6c0219a2d2,99371301,山东瑞博斯烟草有限公司,山东瑞博斯烟草有限公司,371300,370000
山东省东营市烟草专卖局,1fc1fae98b4047799eda1f808736063e,10370501,东营市烟草专卖局,东营市局,370500,370000
山东省东营市烟草专卖局(公司),1fc1fae98b4047799eda1f808736063e,10370501,东营市烟草专卖局,东营市局,370500,370000
山东省临沂市临沭县烟草专卖局,abd7b526c86543f3ac3ad0cbd4e931c3,10371307,临沭县烟草专卖局,临沭县局,371300,370000
山东省临沂市兰山区烟草专卖局,524d6b446c064fa99349050a9ddb5b39,10371306,临沂市兰山区烟草专卖局,临沂市兰山区局,371302,370000
山东省临沂市沂南县烟草专卖局(公司),fe3c65218cf746eb89b7bd74f3028e92,10371312,沂南县烟草专卖局,沂南县局,371321,370000
山东省临沂市烟草专卖局,6171fb5956214000b78ffa23d674722b,10371301,临沂市烟草专卖局,临沂市局,371300,370000
山东省临沂市烟草专卖局(公司),6171fb5956214000b78ffa23d674722b,10371301,临沂市烟草专卖局,临沂市局,371300,370000
山东省临沂市罗庄区烟草专卖局,87b4dc4136e24baca98f0e54a709551e,10371308,临沂市罗庄区烟草专卖局,临沂市罗庄区局,371311,370000
山东省临沂市蒙阴县烟草专卖局,ef21c3d199264b83bd2c42f25756f915,10371309,蒙阴县烟草专卖局,山东省蒙阴县局,371300,370000
山东省临沭县烟草专卖局,abd7b526c86543f3ac3ad0cbd4e931c3,10371307,临沭县烟草专卖局,临沭县局,371300,370000
山东省乳山市烟草专卖局营销部,a71ca28d52544790bb23e68679654b84,10371003,乳山市烟草专卖局,乳山市局,371083,370000
山东省利津县烟草专卖局,818ceb7781c34b838e0df7a26c1a20ae,10370506,利津县烟草专卖局,利津县局,370522,370000
山东省即墨市烟草专卖局,f9f9792322bd4044888ba6f71218057b,10370209,即墨市烟草专卖局,即墨市局,370282,370000
山东省夏津县烟草专卖局,4b6a0ef90a5a46b6af243d4eb42c6e27,10371410,夏津县烟草专卖局,夏津县局,371427,370000
山东省威海市烟草专卖局,a49a037767ad4c7c8da6dee56e1941b3,10371001,威海市烟草专卖局,威海市局,371000,370000
山东省威海市烟草专卖局（公司）,a49a037767ad4c7c8da6dee56e1941b3,10371001,威海市烟草专卖局,威海市局,371000,370000
山东省威海市烟草专卖局（公司）信息中心,a49a037767ad4c7c8da6dee56e1941b3,10371001,威海市烟草专卖局,威海市局,371000,370000
山东省平邑县烟草专卖局（分公司）,af2ad10e0ec8441ca4930f468ba0e3ad,10371310,平邑县烟草专卖局,平邑县局,371326,370000
山东省德州乐陵市烟草专卖局,512d51aa6bb547ca81cafc9a94d99ce8,10371402,乐陵市烟草专卖局,乐陵市局,371481,370000
山东省德州市烟草专卖局(公司),fb0cee12d7ca4b8a95f4e9634550ecf6,10371401,德州市烟草专卖局,德州市局,371400,370000
山东省德州市烟草专卖局公司,fb0cee12d7ca4b8a95f4e9634550ecf6,10371401,德州市烟草专卖局,德州市局,371400,370000
山东省德州市烟草专卖局（公司）,fb0cee12d7ca4b8a95f4e9634550ecf6,10371401,德州市烟草专卖局,德州市局,371400,370000
山东省新泰市烟草专卖局(营销部),a2531dd3fc734318a4e1606d5bfa197d,10370905,新泰市烟草专卖局,新泰市局,370982,370000
山东省日照市烟草专卖局,e70290eaf9804ff58f5eb6610d59d522,10371101,日照市烟草专卖局,日照市局,371100,370000
山东省日照市烟草专卖局(公司)信息科,e70290eaf9804ff58f5eb6610d59d522,10371101,日照市烟草专卖局,日照市局,371100,370000
山东省沂水县烟草专卖局（分公司）,9b325ef014ac4b8e88a4e4c23c7eda24,10371313,沂水县烟草专卖局,沂水县局,371323,370000
山东省泰安市泰山区烟草专卖局营销部,c3d0bc86d9274ed3a9dee1afffd4b4c1,10370923,泰安市泰山区烟草专卖局,泰安市泰山区局,370902,370000
山东省泰安市烟草专卖局,13ebf4925d1445d692ea323d33a16272,10370901,泰安市烟草专卖局,泰安市局,370900,370000
山东省泰安市烟草专卖局(公司),13ebf4925d1445d692ea323d33a16272,10370901,泰安市烟草专卖局,泰安市局,370900,370000
山东省济南市烟草专卖局,308a663b295b4b599139f261ed22c76e,10370101,济南市烟草专卖局,济南市局,370100,370000
山东省济南市烟草专卖局(公司),308a663b295b4b599139f261ed22c76e,10370101,济南市烟草专卖局,济南市局,370100,370000
山东省淄博市张店区烟草专卖局(营销部),c1d8be4895f941fc9558a1ac3f44510e,10370308,淄博市张店区烟草专卖局,淄博市张店区局,370303,370000
山东省滨州市滨城区烟草专卖局(营销部),02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
山东省滨州市滨城区烟草专卖局营销部,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
山东省滨州市烟草专卖局,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
山东省滨州市烟草专卖局(公司),dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
山东省滨州市烟草专卖局（公司）,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
山东省滨州市阳信县烟草专卖局,34eef5eddeec4b9285c9fd8971c211e9,10341201,阜阳市烟草专卖局,阜阳市局,341200,340000
山东省潍坊市坊子区烟草专卖局,d7ab32263fdc4b9ca096620e7fb3575f,10370712,潍坊市坊子区烟草专卖局,潍坊市坊子区局,370704,370000
山东省潍坊市坊子区烟草专卖局(营销部),d7ab32263fdc4b9ca096620e7fb3575f,10370712,潍坊市坊子区烟草专卖局,潍坊市坊子区局,370704,370000
山东省潍坊市奎文区烟草专卖局,5ad243e021754a56b7f5f4ed3eb1c38e,10370713,潍坊市奎文区烟草专卖局,潍坊市奎文区局,370705,370000
山东省潍坊市寒亭区烟草专卖局(营销部),c5f1dcd71d334f6aba6a77d45e2906ab,10370705,潍坊市寒亭区烟草专卖局,潍坊市寒亭区局,370703,370000
山东省烟台市烟草专卖局,3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
山东省烟草专卖局,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局(公司),784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
"山东省烟草专卖局(公司),信息中心",784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局(公司)信息中心,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局(公司)审计处,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局(公司)质量监督检测站,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局专卖处,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局人事劳资处,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局信息中心,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局公司,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局山东省烟草质量监督检测站,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局烟叶管理处,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局（公司）,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草专卖局（公司）质检站,784c25ff8952409782a55857a862be04,10370001,山东省烟草专卖局,山东省局,370000,370000
山东省烟草公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司临沂分公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司临沂市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司信息中心,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司宏发集团,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司技术开发中心,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司日照市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司沂水县公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司泰安市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司潍坊分公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司潍坊市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司烟叶公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司计算机信息中心,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司诸城市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司青岛市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省烟草公司青州市公司,2a67129e1fcd4d8691131655274f8b20,11370001,中国烟草总公司山东省公司,山东省烟草公司,370100,370000
山东省聊城市烟草专卖局,29b7207b3d7d40fca8064665c6da182b,10371501,聊城市烟草专卖局,聊城市局,371500,370000
山东省聊城市烟草专卖局（公司）,29b7207b3d7d40fca8064665c6da182b,10371501,聊城市烟草专卖局,聊城市局,371500,370000
山东省肥城市烟草专卖局,fe55218d0bf843068ba4ccdcc3bef301,10370903,肥城市烟草专卖局,肥城市局,370983,370000
山东省苍山县烟草专卖局,21f8cdb45bb5456ca9d29e9befc4444a,10371302,苍山县烟草专卖局,苍山县局,371300,370000
山东省苍山县烟草专卖局(分公司),21f8cdb45bb5456ca9d29e9befc4444a,10371302,苍山县烟草专卖局,苍山县局,371300,370000
山东省荣成市烟草专卖局法制科,b8fc72641c254c76bfbdf283389cd039,10371002,荣成市烟草专卖局,荣成市局,371082,370000
山东省莱芜市烟草专卖局,77107e7a32114c32b00b1ead1289095a,10371201,莱芜市烟草专卖局,莱芜市局,371200,370000
山东省莱芜市烟草专卖局（公司）,77107e7a32114c32b00b1ead1289095a,10371201,莱芜市烟草专卖局,莱芜市局,371200,370000
山东省齐河县烟草专卖局,a4058775d2794a118c110f6f2482a284,11522607,黔东南州黎平县烟草公司,黔东南州黎平县烟草公司,522600,520000
山东省齐河县烟草专卖局营销部,a4058775d2794a118c110f6f2482a284,11522607,黔东南州黎平县烟草公司,黔东南州黎平县烟草公司,522600,520000
山东聊城市烟草专卖局(公司),29b7207b3d7d40fca8064665c6da182b,10371501,聊城市烟草专卖局,聊城市局,371500,370000
山东聊城烟草有限公司,3397207690594060a29638af7bf2fe72,11371501,山东聊城烟草有限公司,山东聊城烟草有限公司,371500,370000
山东聊城烟草有限公司东阿营销部,3397207690594060a29638af7bf2fe72,11371501,山东聊城烟草有限公司,山东聊城烟草有限公司,371500,370000
山东聊城烟草有限公司高唐营销部,3397207690594060a29638af7bf2fe72,11371501,山东聊城烟草有限公司,山东聊城烟草有限公司,371500,370000
山东莱芜烟草有限公司,5186e7928eed4bbdb28129c2550656bf,11371201,山东莱芜烟草有限公司,山东莱芜烟草有限公司,371200,370000
山东菏泽市烟草专卖局(公司),60242adfe6094f5181415c6e74bfec22,10371701,菏泽市烟草专卖局,菏泽市局,371700,370000
山东菏泽市烟草专卖局安保科,60242adfe6094f5181415c6e74bfec22,10371701,菏泽市烟草专卖局,菏泽市局,371700,370000
山东菏泽市牡丹区烟草专卖局,b4a9917ea76e4d7eb08daee1f7acffe6,10371710,菏泽市牡丹区烟草专卖局,菏泽市牡丹区局,371702,370000
山东菏泽市牡丹区烟草专卖局（营销部）,b4a9917ea76e4d7eb08daee1f7acffe6,10371710,菏泽市牡丹区烟草专卖局,菏泽市牡丹区局,371702,370000
山东菏泽烟草有限公司,f5be2bcf0cac473f8532c179099163e6,11371701,山东菏泽烟草有限公司,山东菏泽烟草有限公司,371700,370000
山东菏泽烟草有限公司信息科,f5be2bcf0cac473f8532c179099163e6,11371701,山东菏泽烟草有限公司,山东菏泽烟草有限公司,371700,370000
山东菏泽烟草有限公司市场部,f5be2bcf0cac473f8532c179099163e6,11371701,山东菏泽烟草有限公司,山东菏泽烟草有限公司,371700,370000
山东青岛烟草有限公司,cc8e44fde79f4edb817d194246f6d5ce,11370201,山东青岛烟草有限公司,山东青岛烟草有限公司,370200,370000
"山东青岛烟草有限公司,信息中心",cc8e44fde79f4edb817d194246f6d5ce,11370201,山东青岛烟草有限公司,山东青岛烟草有限公司,370200,370000
山东青岛烟草有限公司监察处纪委办公室,cc8e44fde79f4edb817d194246f6d5ce,11370201,山东青岛烟草有限公司,山东青岛烟草有限公司,370200,370000
山东青岛烟草有限公司胶南分公司,cc8e44fde79f4edb817d194246f6d5ce,11370201,山东青岛烟草有限公司,山东青岛烟草有限公司,370200,370000
山东青岛颐中烟草集团技术中心博士后工作站,c2e206023dfe44a28ee99c82440a4247,14440201,韶关烟叶复烤有限公司,韶关烟叶复烤有限公司,440200,440000
山东颐中烟草集团公司滕州卷烟厂,c2e206023dfe44a28ee99c82440a4247,14440201,韶关烟叶复烤有限公司,韶关烟叶复烤有限公司,440200,440000
山东颐中烟草集团青岛卷烟厂,c2e206023dfe44a28ee99c82440a4247,14440201,韶关烟叶复烤有限公司,韶关烟叶复烤有限公司,440200,440000
山西昆明烟草有限责任公司,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西昆明烟草有限责任公司云福物业,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西昆明烟草有限责任公司制丝车间,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西昆明烟草有限责任公司动力车间,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西昆明烟草有限责任公司安保人武部,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西昆明烟草有限责任公司技术中心,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西省临汾市烟草专卖局,8f2463b3ff384dc4b656b83126bbc6a0,10141001,临汾市烟草专卖局,临汾市局,141000,140000
山西省临汾市烟草专卖局专卖监督管理科,8f2463b3ff384dc4b656b83126bbc6a0,10141001,临汾市烟草专卖局,临汾市局,141000,140000
山西省临汾市烟草公司,75d5b030acc54246ad1a5f80cdc7ad2b,11141001,山西省烟草公司临汾市公司,山西省临汾市烟草公司,141000,140000
山西省古交市烟草专卖局,8a40e9620983480789a61ea128cced10,10140110,古交市烟草专卖局,古交市局,140181,140000
山西省大同市烟草专卖局,efd4bc716fe94f278ea0b21962c2d7e0,10140201,大同市烟草专卖局,大同市局,140200,140000
山西省大同市烟草专卖局(公司),efd4bc716fe94f278ea0b21962c2d7e0,10140201,大同市烟草专卖局,大同市局,140200,140000
山西省大同市烟草公司,9eb76c9c010c4c458a7c488aa72585d9,11140211,大同市烟草公司,大同市烟草公司,140200,140000
山西省太原市山西昆明烟草有限责任公司,5e4add6b835a4cde9f63f5690024f83d,12140101,山西昆明烟草有限责任公司,山西昆明公司,140100,140000
山西省太原市烟草专卖局,0f3c0edc14474a9ca86e3246c43eaa43,10140101,太原市烟草专卖局,太原市局,140100,140000
山西省太原市烟草专卖局(公司)卷烟配送中心,0f3c0edc14474a9ca86e3246c43eaa43,10140101,太原市烟草专卖局,太原市局,140100,140000
山西省忻州市烟草专卖局,b43645f7d8bc404887eb55ab6adb7e2b,10140901,忻州市烟草专卖局,忻州市局,140900,140000
山西省忻州市烟草专卖局(公司),b43645f7d8bc404887eb55ab6adb7e2b,10140901,忻州市烟草专卖局,忻州市局,140900,140000
山西省忻州市烟草专卖局(公司)信息中心,b43645f7d8bc404887eb55ab6adb7e2b,10140901,忻州市烟草专卖局,忻州市局,140900,140000
山西省晋中市烟草专卖局,1a4d76b54d6a4428bdbd43492f276466,10140701,晋中市烟草专卖局,晋中市局,140700,140000
山西省晋城市烟草专卖局,15e16c5607b044818b54bddd4684d25f,10140501,晋城市烟草专卖局,晋城市局,140500,140000
山西省晋城市烟草专卖局(公司),15e16c5607b044818b54bddd4684d25f,10140501,晋城市烟草专卖局,晋城市局,140500,140000
山西省朔州市烟草专卖局,b33b3d372a6c402d99c02cc622b976d0,10140601,朔州市烟草专卖局,朔州市局,140600,140000
山西省烟草与健康协会,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司),5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)人事劳资处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)卷烟销售管理处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)山西省烟草质量监督检测站,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)忻州市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)物流管理处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)综合计划处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局(公司)财务处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局内部专卖管理监督处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局物流管理处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局（公司）,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草专卖局（公司）卷烟销售管理处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司临汾市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司吕梁市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司大同市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司太原市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司忻州市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司忻州市分公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司晋城市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司综合计划处,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司质检站,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
山西省烟草公司运城市公司,5c96083389504cf6a334ccc130145197,11140001,中国烟草总公司山西省公司,山西省烟草,140100,140000
