论文里的名字,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
重庆烟草工业公司涪陵分厂技术科,6685d233714746298afdc35445b852c6,10500105,重庆市涪陵区烟草专卖局,重庆市涪陵区局,500102,500000
重庆烟草工业公司涪陵卷烟厂,3334df5e54904d0fb5401f71d0730f2f,12500103,涪陵卷烟厂,涪陵卷烟厂,500102,500000
重庆烟草工业公司涪陵卷烟厂技术科,3334df5e54904d0fb5401f71d0730f2f,12500103,涪陵卷烟厂,涪陵卷烟厂,500102,500000
重庆烟草工业公司重庆分厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业公司重庆卷烟厂,e92bb7b645db4b75b094b50fb8b2ec42,12500102,重庆卷烟厂,重庆卷烟厂,500000,500000
重庆烟草工业公司黔江分厂,4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆烟草工业公司黔江分厂制丝车间,0a2089286439488b93105906dfb50b5c,14520102,贵州中烟工业公司复烤车间,贵州中烟工业公司复烤车间,520100,520000
重庆烟草工业公司黔江分厂厂部,4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆烟草工业有限公司重庆卷烟厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司人力资源部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司工程设备管理部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司工艺技术部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司技术中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
重庆烟草工业有限责任公司技术装备部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司技术部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司涪陵分厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司涪陵分厂动力车间,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司涪陵分厂技术科,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司涪陵卷烟厂,8ba4230ca4e4449fa904ee30de69eae3,12440102,广东中烟工业有限责任公司广州卷烟厂,广州卷烟厂,440100,440000
重庆烟草工业有限责任公司涪陵卷烟厂卷接包车间,8ba4230ca4e4449fa904ee30de69eae3,12440102,广东中烟工业有限责任公司广州卷烟厂,广州卷烟厂,440100,440000
重庆烟草工业有限责任公司重庆分厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司重庆分厂综合管理科,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司重庆卷烟厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司黔江分厂,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业有限责任公司，重庆市南岸区南坪东路2号　400060,58d998a3849044968bbe1a60e34727eb,10500108,重庆市南岸区烟草专卖局,重庆市南岸区局,500108,500000
重庆烟草有限责任公司重庆卷烟厂,6655d20129ac4b9789f6d4c424bcb3b4,14500102,重庆万兴烟叶有限责任公司,重庆万兴烟叶有限责任公司,500100,500000
重庆金益烟草有限责任公司,f8262ce7bbdb44189b64a665aa337a19,14500203,重庆金益烟草有限责任公司,重庆金益烟草有限责任公司,500243,500000
重庆金益烟草有限责任公司质管部,f8262ce7bbdb44189b64a665aa337a19,14500203,重庆金益烟草有限责任公司,重庆金益烟草有限责任公司,500243,500000
金华市烟草专卖局,e4ac9b855dbb465eb3e2012794e2c0ad,10330701,金华市烟草专卖局,浙江省金华市局,330700,330000
金华市烟草专卖局(公司),e4ac9b855dbb465eb3e2012794e2c0ad,10330701,金华市烟草专卖局,浙江省金华市局,330700,330000
金华市烟草专卖局（公司）,e4ac9b855dbb465eb3e2012794e2c0ad,10330701,金华市烟草专卖局,浙江省金华市局,330700,330000
金堂县烟草专卖局（营销部）,93b0c53dc4ec4271a234ae1e55c6a952,10510112,金堂县烟草专卖局,金堂县局,510121,510000
金州区烟草专卖局(分公司),c9ef82fe803c4a909af920536a0c82fc,10210205,金州区烟草专卖局,金州区局,210213,210000
金秀县烟草专卖局,1629d46079884904b5efb242f31d4324,10451302,金秀县烟草专卖局,金秀县局,451324,450000
钟山县烟草专卖局,9b3844ee039f4b979fedc03d8dc573a0,10451105,钟山县烟草专卖局,钟山县局,451122,450000
钦州市城区烟草专卖局,84b6447b0b104643b40065095cca59d3,10450702,钦州烟草专卖局城区分局,钦州局城区分局,450700,450000
钦州市烟草专卖局灵山县局(营销部),e7b2a92b393246f29ea02f297d8d88a4,10450706,灵山县烟草专卖局,灵山县局,450721,450000
钦州灵山县烟草专卖局,e7b2a92b393246f29ea02f297d8d88a4,10450706,灵山县烟草专卖局,灵山县局,450721,450000
钦州灵山县烟草专卖局(营销部),e7b2a92b393246f29ea02f297d8d88a4,10450706,灵山县烟草专卖局,灵山县局,450721,450000
铁岭市烟草专卖局,11f332d5c53b4cf78dabd3c251c429ba,10211101,铁岭市烟草专卖局,铁岭市局,211200,210000
铜川市宜君县烟草专卖局,5602b72b6ffb42b1bca0be775f74dadb,10610203,宜君县烟草专卖局,宜君县局,610222,610000
铜川市烟草专卖局,55d3b125012e4f3991bfa8e569a6ba83,10610204,铜川市印台区烟草专卖局,铜川市印台区局,610203,610000
铜川市烟草专卖局(公司),55d3b125012e4f3991bfa8e569a6ba83,10610204,铜川市印台区烟草专卖局,铜川市印台区局,610203,610000
铜川市烟草专卖局（公司）,55d3b125012e4f3991bfa8e569a6ba83,10610204,铜川市印台区烟草专卖局,铜川市印台区局,610203,610000
铜川市耀州区烟草专卖局,2ee429d71a0b449e93f128a9006a9f87,10610202,铜川市耀州区烟草专卖局,铜川市耀州区局,610204,610000
铜川市耀州区烟草专卖局(分公司),483f632123e944faadf47e8ae86d7e83,11610202,陕西省烟草公司铜川分公司耀州区公司,陕西省烟草铜川分公司耀州区公司,610200,610000
银川市烟草专卖局(公司),1417c0014e1c4daead9cd3660413044d,10640101,银川市烟草专卖局,银川市局,640100,640000
银川市烟草专卖局(分公司)营销管理中心,28757d35be6f4c3f9a8b0fbe49c1ec4d,11640105,银川市烟草公司兴庆分公司,银川市烟草公司兴庆分公司,640100,640000
镇江市烟草专卖局公司,e0881a3eaa3c4c68807444542b5d7d87,10321101,镇江市烟草专卖局,镇江市局,321100,320000
镇赉县烟草专卖局,6c38ccce9a59421bacff9d5c96e49d99,10220804,镇赉县烟草专卖局,镇赉县局,220821,220000
长乐市烟草专卖局,89210c87e30a4d3f8187f2a6cd7a56cc,10350105,长乐市烟草专卖局,长乐市局,350182,350000
长春市烟草专卖局(公司),5faa12a3a6f0487d81b62d71a47b6c3c,12220101,长春卷烟厂,长春卷烟厂,220100,220000
长武县烟草专卖局(分公司),d2334c2a8e47448181c637c2a2650037,10610413,长武县烟草专卖局,长武县局,610428,610000
长沙县烟草专卖局,95de191c8d044473a8df7d0940dba0c4,12430101,长沙卷烟厂,长沙卷烟厂,430100,430000
长沙县烟草专卖局(分公司),482afaf42fc54cbcaba43e89a32c9b48,11430105,长沙市烟草公司望城分公司,望城分公司,430122,430000
长沙县烟草专卖局(营销部),95de191c8d044473a8df7d0940dba0c4,12430101,长沙卷烟厂,长沙卷烟厂,430100,430000
长沙县烟草专卖局（分公司）,482afaf42fc54cbcaba43e89a32c9b48,11430105,长沙市烟草公司望城分公司,望城分公司,430122,430000
长沙市望城区烟草专卖局,9dd1cddeefb74c79b3a7de262b4ebfc6,10430105,长沙市望城区烟草专卖局,望城区局,430122,430000
长沙市烟草公司望城分公司,482afaf42fc54cbcaba43e89a32c9b48,11430105,长沙市烟草公司望城分公司,望城分公司,430122,430000
长沙市长沙县烟草专卖局(公司),95de191c8d044473a8df7d0940dba0c4,12430101,长沙卷烟厂,长沙卷烟厂,430100,430000
长治市烟草专卖局（公司）,0759d10dba3549a0be641e94f1247805,10140402,长治市城区烟草专卖局,长治市城区局,140402,140000
阜新市烟草专卖局,de806089b53e49dbb11035bf00111344,19210901,辽宁省烟叶生产供应公司阜新烟叶公司,辽宁省烟叶生产供应公司阜新烟叶公司,210000,210000
阜新市烟草专卖局(公司),de806089b53e49dbb11035bf00111344,19210901,辽宁省烟叶生产供应公司阜新烟叶公司,辽宁省烟叶生产供应公司阜新烟叶公司,210000,210000
阜阳市烟草专卖局,907a83bc054749f2b5a08f9ca2bfb881,12341201,阜阳卷烟厂,阜阳卷烟厂,341200,340000
阜阳市烟草专卖局(公司),907a83bc054749f2b5a08f9ca2bfb881,12341201,阜阳卷烟厂,阜阳卷烟厂,341200,340000
阳城县烟草专卖局,ea6b1156d3bf43bc8b264d6b942a2b90,10140504,阳城县烟草专卖局,阳城县局,140522,140000
阳泉市烟草专卖局(公司),a8749f017f294fc7bcf849c557325b88,10140301,阳泉市烟草专卖局,阳泉市局,140300,140000
阳谷县烟草专卖局,152b870a658d444d8d6ef6e53f001b96,10371509,阳谷县烟草专卖局,阳谷县局,371521,370000
阳谷县烟草专卖局营销部,152b870a658d444d8d6ef6e53f001b96,10371509,阳谷县烟草专卖局,阳谷县局,371521,370000
陆川县烟草专卖局,9977c3d7c47c484aa3d7f73a827339a5,10450904,陆川县烟草专卖局,陆川县局,450922,450000
陇县烟草专卖局,6e146befcf0f4790b388c606e85e28d4,10610302,陇县烟草专卖局,陇县局,610327,610000
陕西咸阳市烟草专卖局,e82f056c0e98472089fcc7a3c4e149c9,14610401,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,610300,610000
陕西宝鸡太白县烟草专卖局(分公司),e82f056c0e98472089fcc7a3c4e149c9,14610401,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,610300,610000
陕西彬县烟草专卖局(分公司),01bf68620d4540e4a5175fc13efafc67,10610410,彬县烟草专卖局,彬县局,610427,610000
陕西渭南市澄城县烟草专卖局,b6243756a6594020b309f8b90ac332e9,11610507,陕西省烟草公司渭南分公司澄城县公司,陕西省烟草公司渭南分公司澄城县公司,610500,610000
陕西渭南市烟草专卖局,7e10972bdc764ac6ae8fc7fc7ee4bf1c,11610502,陕西省烟草公司渭南分公司韩城市公司,陕西省烟草公司渭南分公司韩城市公司,610500,610000
陕西渭南市白水县烟草专卖局,39005e49d8514b1286875b8595ea4875,11610503,陕西省烟草公司渭南分公司白水县公司,陕西省烟草公司渭南分公司白水县公司,610500,610000
陕西渭南蒲城县烟草专卖局,bb3b2fd11cdd45eaa7d36b5793a649fe,11610508,陕西省烟草公司蒲城县公司,陕西省烟草蒲城县公司,610500,610000
陕西澄城县烟草专卖局,b6243756a6594020b309f8b90ac332e9,11610507,陕西省烟草公司渭南分公司澄城县公司,陕西省烟草公司渭南分公司澄城县公司,610500,610000
陕西省三原县烟草专卖局,ed35eb4ee2cb47eeb72292baca3a09cd,11610612,陕西省子长县烟叶卷烟经销公司,陕西省子长县烟叶卷烟经销公司,610600,610000
陕西省三原县烟草专卖局（分公司）,9b328dd4d3d04ed2a6fb3bffaa5f582f,11610808,陕西省烟草公司榆林分公司吴堡县营销部,陕西省烟草公司榆林分公司吴堡县营销部,610800,610000
陕西省乾县烟草专卖局(公司),a24e3006507147bba133f637e3b58a1a,10610404,乾县烟草专卖局,乾县局,610424,610000
陕西省乾县烟草专卖局(分公司),9b328dd4d3d04ed2a6fb3bffaa5f582f,11610808,陕西省烟草公司榆林分公司吴堡县营销部,陕西省烟草公司榆林分公司吴堡县营销部,610800,610000
陕西省兴平市烟草专卖局(分公司),7e10972bdc764ac6ae8fc7fc7ee4bf1c,11610502,陕西省烟草公司渭南分公司韩城市公司,陕西省烟草公司渭南分公司韩城市公司,610500,610000
陕西省兴平市烟草专卖局（分公司）,7e10972bdc764ac6ae8fc7fc7ee4bf1c,11610502,陕西省烟草公司渭南分公司韩城市公司,陕西省烟草公司渭南分公司韩城市公司,610500,610000
陕西省合阳县烟草专卖局,91dbf14e9a0d40f2af908fa88f6e2c95,14610501,陕西省合阳烟叶复烤厂,陕西省合阳烟叶复烤厂,610524,610000
陕西省咸阳市彬县烟草专卖局,27e2c9840ed1429f81955b9fec3732b3,11610410,咸阳烟市彬县烟草公司,咸阳烟市彬县烟草公司,610400,610000
陕西省咸阳市武功县烟草专卖局,c1e215c91f3448ba82d284d2af970677,11610403,咸阳市武功县烟草公司,咸阳市武功县烟草公司,610400,610000
陕西省咸阳市烟草专卖局,e82f056c0e98472089fcc7a3c4e149c9,14610401,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,610300,610000
陕西省咸阳市烟草专卖局(公司),e82f056c0e98472089fcc7a3c4e149c9,14610401,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,610300,610000
陕西省咸阳市烟草专卖局渭城分局,cd2cbc9f0c7d45b782d7a58d0d566488,10610415,咸阳市烟草专卖局渭城分局,渭城分局,610404,610000
陕西省商洛市烟草专卖局,47b2f65adb1848bca19026e8513a3f5c,11611001,陕西省烟草公司商洛市公司,陕西省烟草商洛市公司,611000,610000
陕西省大荔县烟草专卖局（分公司）,3c631667ebf64098b379558fe82ff913,11610509,陕西省烟草公司大荔县公司,陕西省烟草公司大荔县公司,610500,610000
陕西省安康市汉阴县烟草专卖局,f22d33b386124bfdbb6009403a45052f,11610901,陕西省烟草公司安康市公司,陕西省烟草安康市公司,610900,610000
陕西省安康市烟草专卖局,f22d33b386124bfdbb6009403a45052f,11610901,陕西省烟草公司安康市公司,陕西省烟草安康市公司,610900,610000
陕西省安康市烟草专卖局汉滨分局,34d4c3bd45624e2d8d3acbb2382aaede,10610903,安康市烟草专卖局汉滨分局,安康市汉滨分局,610902,610000
陕西省宜川县烟草专卖局,ef4ce2d8cd37457d9f5ffa3f4d41ed07,11610605,陕西省烟草公司宜川县公司,陕西省烟草宜川县公司,610600,610000
陕西省宝鸡市岐山县烟草专卖局,e0c9af57f07942c688b21af8e580c857,11610304,陕西省烟草公司岐山县公司,陕西省烟草岐山县公司,610300,610000
陕西省宝鸡市岐山县烟草专卖局(分公司),e0c9af57f07942c688b21af8e580c857,11610304,陕西省烟草公司岐山县公司,陕西省烟草岐山县公司,610300,610000
陕西省宝鸡市烟草专卖局,d234f9c874394fc3b276383bffc53f92,10511809,四川省宝兴县烟草专卖局,宝兴县局,511800,510000
陕西省宝鸡市陇县烟草专卖局，陕西宝鸡721200,e82f056c0e98472089fcc7a3c4e149c9,14610401,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,陕西烤烟复烤厂（宝鸡卷烟厂咸阳复烤分厂）,610300,610000
陕西省宝鸡市陈仓区烟草专卖局(分公司),1b9c4e74d44f4111834941e9323c150b,10610312,宝鸡市陈仓区烟草专卖局,宝鸡市陈仓区局,610300,610000
陕西省宝鸡市麟游县烟草专卖局（分公司）,73a2675b018241c79b68241025554ab3,11610303,陕西省烟草公司麟游县公司,陕西省烟草麟游县公司,610300,610000
陕西省延安市烟草专卖局,b009b78fa36e413193510c30a9654c9c,11610601,陕西省烟草公司延安市公司,陕西省烟草延安市公司,610600,610000
陕西省彬县烟草专卖局,01bf68620d4540e4a5175fc13efafc67,10610410,彬县烟草专卖局,彬县局,610427,610000
陕西省旬邑县烟草专卖局,c128f4ee9acf481db7b39813c1fa7678,10610412,旬邑县烟草专卖局,旬邑县局,610429,610000
